date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-01-16 02:00:00,40,0.0,22.5,40.29,21.6,39.56,20.79,41.933333333333294,20.23,43.4333333333333,19.6666666666667,53.6,2.09,94.5,18.7,41.6333333333333,20.2,48.89,17.89,47.09,2.1,761.7999999999998,95.0,5.0,40.0,1.4
2016-01-16 02:10:00,50,0.0,22.39,40.2,21.5,39.59,20.79,41.8266666666667,20.2,43.4,19.6,53.326666666666696,2.09,94.5,,41.8266666666667,20.2,49.296666666666695,17.89,47.09,2.0,761.866666666667,95.0,4.5,40.0,1.3
2016-01-16 02:20:00,50,0.0,22.39,40.2,21.5,39.59,20.79,41.8266666666667,20.2,43.4,19.6,53.06,1.9666666666666697,94.4,18.7,41.8266666666667,20.2,49.645,17.89,47.09,1.9,761.9333333333329,95.0,4.0,40.0,1.2
2016-01-16 02:30:00,50,0.0,,40.2,21.463333333333296,39.56,20.7,41.79,20.1,43.4,19.6,52.9333333333333,1.8266666666666695,94.3333333333333,18.7,41.7,20.2,49.7,17.89,47.09,1.8,762.0,95.0,3.5,40.0,1.1
2016-01-16 02:40:00,50,0.0,22.29,40.2,21.39,39.5,20.7,41.863333333333294,20.1,43.4,19.566666666666695,52.6633333333333,1.66666666666667,94.4,18.7,41.76,20.2,49.7,17.89,47.09,1.7,762.0666666666668,95.0,3.0,40.0,1.0
2016-01-16 02:50:00,40,0.0,22.29,40.2,21.356666666666698,39.56,20.7,41.9,20.0,43.29,19.5,52.53,1.46,94.4,18.7,41.645,20.2,49.7,17.89,47.2,1.6,762.1333333333331,95.0,2.5,40.0,0.9
2016-01-16 03:00:00,30,0.0,22.2,40.09,21.29,39.56,20.7,,20.0,43.29,,52.3633333333333,1.13333333333333,94.46666666666668,18.7,41.6266666666667,20.1333333333333,49.7,17.89,47.2,1.5,762.2,,2.0,40.0,0.8
2016-01-16 03:10:00,30,0.0,22.2,,21.29,39.59,20.6666666666667,41.76,19.963333333333296,,19.426666666666698,,0.933333333333333,94.4,18.7,41.7,20.1,49.7,17.89,47.2,1.35,762.216666666667,95.3333333333333,2.0,37.16666666666669,0.7
2016-01-16 03:20:00,40,0.0,22.1666666666667,40.09,21.2675,39.5675,20.6,41.7,19.89,43.29,19.39,51.9666666666667,0.75,94.45,18.7,41.7,20.1,49.7,17.89,47.29,1.2,762.233333333333,95.6666666666667,,34.3333333333333,
2016-01-16 03:30:00,50,0.0,22.1,40.09,21.2,39.56,20.566666666666695,41.7,19.856666666666698,43.26,19.39,51.826666666666696,0.533333333333333,94.53,18.7,,20.1,49.6633333333333,17.89,47.29,1.05,762.25,96.0,2.0,,0.5
2016-01-16 03:40:00,50,0.0,22.066666666666695,40.06,21.1,39.59,20.5,41.7,19.79,43.2,19.356666666666698,51.76,0.26666666666666694,94.6566666666667,18.7,41.7,20.1,,17.89,47.29,0.9,762.266666666667,96.3333333333333,2.0,28.666666666666693,0.4
2016-01-16 03:50:00,50,0.0,22.0,40.0,21.1,39.59,20.5,41.79,19.79,43.2,19.29,51.6266666666667,0.133333333333333,94.7266666666667,18.7,41.7,20.066666666666695,49.43,17.89,47.23,0.75,762.283333333333,96.6666666666667,2.0,25.8333333333333,0.3
2016-01-16 04:00:00,50,0.0,,40.0,21.066666666666695,39.56,20.5,41.79,19.79,43.2,19.29,51.56,-0.26666666666666694,94.7266666666667,18.7,41.6266666666667,20.066666666666695,49.29,17.89,47.26,0.6,762.2999999999998,97.0,2.0,23.0,0.2
2016-01-16 04:10:00,60,0.0,21.89,40.0,,39.5,20.5,41.79,19.7,43.2,19.29,51.4333333333333,-0.533333333333333,94.8,,41.76,20.0,49.1633333333333,17.963333333333303,47.2,0.6,762.35,96.8333333333333,2.16666666666667,22.5,0.166666666666667
2016-01-16 04:20:00,50,0.0,21.89,40.0,,39.5,20.5,41.76,19.7,43.2,19.2,51.29,-0.666666666666667,94.8666666666667,18.7,41.73,20.0,49.03,17.89,47.23,0.6,762.4,96.6666666666667,2.3333333333333295,22.0,0.133333333333333
2016-01-16 04:30:00,50,0.0,21.89,40.0,20.926666666666698,39.5,20.5,41.7,19.7,43.1633333333333,19.2,51.2225,-0.766666666666667,94.8,18.7,,19.963333333333296,49.0,17.89,47.29,0.6,762.45,96.5,2.5,21.5,0.1
2016-01-16 04:40:00,40,0.0,21.79,39.9,20.89,39.53,20.5,41.7,19.7,43.09,19.2,51.2,-0.5,94.8666666666667,18.7,41.79,19.89,49.0,17.89,47.29,0.6,762.5,96.3333333333333,2.66666666666667,21.0,0.0666666666666667
2016-01-16 04:50:00,50,0.0,21.79,39.9,20.89,39.59,20.5,41.7,19.6,43.0,19.1333333333333,51.09,-0.366666666666667,95.0,18.7,41.79,,49.0,17.89,47.29,0.6,762.5499999999998,96.1666666666667,2.8333333333333295,20.5,0.03333333333333329
2016-01-16 05:00:00,50,0.0,21.76,39.9,20.79,39.5,20.5,41.8266666666667,19.575,43.0,,51.03,-0.5,95.0,18.7,41.79,19.89,49.0,17.89,47.29,0.6,762.6,96.0,3.0,20.0,0.0
2016-01-16 05:10:00,50,0.0,21.7,39.9,20.79,39.5,20.5,41.9,19.566666666666695,43.0,19.1,51.0,-0.633333333333333,94.9,18.7,41.73,19.89,49.0,17.89,47.29,0.583333333333333,762.5499999999998,96.0,3.0,20.0,-0.0166666666666667
2016-01-16 05:20:00,50,0.0,21.7,39.9,20.79,39.5,20.5,41.8266666666667,19.566666666666695,43.0,19.1,50.9333333333333,-0.7,94.9,18.6,41.7,19.89,49.06,17.926666666666698,47.23,0.566666666666667,762.5,96.0,3.0,20.0,-0.03333333333333329
2016-01-16 05:30:00,30,0.0,21.6333333333333,39.8266666666667,20.73,39.5,20.5,41.9666666666667,19.5,43.0,19.1,50.9,-0.533333333333333,94.9,18.6666666666667,41.76,19.89,49.2,17.926666666666698,47.29,0.55,762.45,96.0,3.0,20.0,
2016-01-16 05:40:00,30,0.0,,39.9,20.7,39.5,20.566666666666695,42.0,19.5,42.9,19.1,50.826666666666696,-0.333333333333333,94.96666666666668,18.6666666666667,41.79,19.865,49.095,17.89,47.29,0.533333333333333,762.4,96.0,3.0,20.0,-0.0666666666666667
2016-01-16 05:50:00,30,0.0,21.6,39.9,20.7,39.56,20.566666666666695,42.0,19.5,42.9,19.066666666666695,50.8333333333333,-0.2,94.9,18.6666666666667,41.79,19.856666666666698,49.0,17.89,47.29,0.516666666666667,762.35,96.0,3.0,20.0,-0.0833333333333333
2016-01-16 06:00:00,50,0.0,21.5,39.9,20.6666666666667,39.5,20.566666666666695,42.0,19.39,42.863333333333294,19.0,50.7,-0.125,94.975,18.6,41.7,19.79,49.03,17.89,47.29,0.5,762.2999999999998,96.0,3.0,20.0,-0.1
2016-01-16 06:10:00,50,0.0,21.5,39.925,20.6,39.56,20.5,42.0,19.39,42.79,19.0,,0.03333333333333329,95.0,18.6,41.79,19.79,49.09,17.89,47.29,0.583333333333333,762.3166666666668,96.0,,27.166666666666693,-0.0166666666666667
2016-01-16 06:20:00,40,0.0,21.426666666666698,39.933333333333294,20.6,39.59,20.5,42.2,19.39,42.79,19.0,50.7,0.233333333333333,94.9,18.6,41.79,19.79,49.09,17.89,47.29,0.666666666666667,762.333333333333,96.0,3.0,34.3333333333333,0.0666666666666667
2016-01-16 06:30:00,60,0.0,21.39,39.9,20.575,39.6175,20.566666666666695,42.2,19.39,42.79,19.0,50.59,0.366666666666667,94.9,18.6,41.79,19.79,49.09,17.89,47.29,0.75,762.35,96.0,3.0,,0.15
2016-01-16 06:40:00,60,0.0,21.39,39.9,20.5,39.7,20.533333333333296,42.2,19.29,,19.0,50.59,0.5,95.03,18.6,41.79,19.79,49.09,17.89,47.29,0.833333333333333,762.366666666667,96.0,3.0,48.66666666666669,0.233333333333333
2016-01-16 06:50:00,50,0.0,21.356666666666698,39.933333333333294,20.5,39.7,20.6,42.2,19.29,42.79,18.89,50.59,0.5666666666666669,95.03,18.6,41.8266666666667,19.79,49.09,17.89,47.29,0.9166666666666669,762.3833333333331,96.0,,55.8333333333333,0.31666666666666693
2016-01-16 07:00:00,50,0.0,21.29,40.0,20.5,39.76,20.6,42.2,19.29,42.79,18.89,50.59,0.633333333333333,95.03,18.6,41.9666666666667,19.76,49.1266666666667,17.89,47.29,1.0,762.4,96.0,3.0,63.0,0.4
2016-01-16 07:10:00,50,0.0,21.29,40.03,20.463333333333296,39.76,20.7,42.29,19.29,42.79,18.89,50.59,0.766666666666667,95.1566666666667,18.6,42.2,19.7,49.26,17.89,47.326666666666696,1.03333333333333,,96.0,3.0,63.0,0.43333333333333296
2016-01-16 07:20:00,220,0.0,21.23,40.03,20.39,39.7,20.6333333333333,42.23,19.26,42.76,18.89,50.59,0.833333333333333,95.19,18.6,42.2,19.76,49.4333333333333,17.89,47.4,1.06666666666667,762.4333333333329,96.0,3.0,63.0,0.466666666666667
2016-01-16 07:30:00,390,10.0,21.2,39.863333333333294,20.356666666666698,39.56,20.6666666666667,42.26,19.2,42.76,18.89,50.56,0.9,95.19,18.6,42.2,19.76,49.56,17.89,47.4,1.1,762.45,96.0,3.0,63.0,0.5
2016-01-16 07:40:00,380,10.0,21.2,39.79,20.29,39.5,20.6,42.2,19.5966666666667,43.03,18.84,49.77,0.833333333333333,95.19,18.6,42.2,19.79,49.5,17.89,47.326666666666696,1.13333333333333,762.466666666667,96.0,3.0,63.0,0.533333333333333
2016-01-16 07:50:00,390,10.0,21.2,39.963333333333296,20.315,39.55,20.6333333333333,42.23,20.0633333333333,43.03,18.963333333333296,48.4666666666667,0.966666666666667,95.12333333333329,18.6,42.1633333333333,19.73,,17.89,47.29,1.16666666666667,762.483333333333,96.0,3.0,63.0,0.566666666666667
2016-01-16 08:00:00,390,10.0,21.2,40.223333333333294,20.39,39.76,20.7,42.23,20.545,42.95,,47.563333333333304,1.13333333333333,95.19,18.6,42.09,19.7,49.4666666666667,17.89,47.23,1.2,762.5,96.0,,63.0,0.6
2016-01-16 08:10:00,240,10.0,21.29,40.53,20.426666666666698,40.06666666666669,20.7,42.1633333333333,20.9933333333333,42.863333333333294,19.2,47.0966666666667,1.2,,18.6,42.0,19.76,49.4,17.89,47.1633333333333,1.21666666666667,762.5499999999998,96.1666666666667,3.0,63.0,0.633333333333333
2016-01-16 08:20:00,40,10.0,21.356666666666698,40.6633333333333,20.566666666666695,40.26,20.7,,21.26,42.6566666666667,19.323333333333295,46.6933333333333,1.1,95.19,18.6,42.0,19.7,49.4333333333333,17.89,,1.23333333333333,762.6,96.3333333333333,3.0,63.0,0.666666666666667
2016-01-16 08:30:00,70,10.0,21.5,40.7,20.6333333333333,40.3266666666667,20.79,42.0,21.356666666666698,42.5,19.463333333333296,46.5,1.16666666666667,95.19,18.6,42.2666666666667,19.76,49.5,17.89,47.0,1.25,762.65,96.5,3.0,63.0,0.7
2016-01-16 08:40:00,50,0.0,21.5,41.033333333333296,20.7,40.4666666666667,20.73,42.0,21.23,42.5,19.533333333333296,46.3633333333333,1.15,95.245,18.6,42.4666666666667,19.7,49.5,17.823333333333302,46.86,1.26666666666667,762.7,96.6666666666667,3.0,63.0,0.733333333333333
2016-01-16 08:50:00,50,0.0,21.5,41.8,20.79,40.59,20.6666666666667,42.06,21.1666666666667,42.6266666666667,19.6,46.23,1.03333333333333,95.19,18.6,42.5,19.7,49.56,17.89,46.8633333333333,1.28333333333333,762.75,96.8333333333333,,63.0,0.766666666666667
2016-01-16 09:00:00,70,0.0,21.566666666666695,42.52666666666669,20.856666666666698,40.723333333333294,20.6666666666667,42.2666666666667,21.033333333333296,42.6266666666667,,46.26,1.22666666666667,95.26333333333329,18.6,42.56,19.7,49.5,,46.73,1.3,762.7999999999998,,3.0,63.0,0.8
2016-01-16 09:10:00,60,0.0,21.6333333333333,42.1,20.926666666666698,40.79,20.7,42.4,20.89,42.6633333333333,19.76,46.26,1.39,95.3,18.6,42.59,19.7,49.53,17.89,46.5266666666667,1.41666666666667,762.8833333333331,96.6666666666667,3.0,55.8333333333333,0.866666666666667
2016-01-16 09:20:00,70,0.0,21.7,41.6333333333333,21.0,40.53,20.7,42.2666666666667,,42.59,19.823333333333295,45.923333333333304,1.46333333333333,95.3666666666667,18.6,42.59,19.6333333333333,49.4633333333333,17.89,46.3725,1.53333333333333,762.966666666667,96.3333333333333,3.0,48.66666666666669,0.933333333333333
2016-01-16 09:30:00,60,0.0,21.745,40.995,21.033333333333296,40.4,20.7,42.09,20.7,42.59,19.89,45.39,1.63333333333333,95.43333333333328,18.6,42.53,19.6333333333333,49.4333333333333,17.89,46.23,1.65,763.0499999999998,96.0,3.0,41.5,1.0
2016-01-16 09:40:00,50,0.0,21.79,40.79,21.1,40.4,20.7,42.09,20.7,42.59,20.0,45.0266666666667,1.76,95.5,18.6,42.5,19.7,49.5,17.79,45.9666666666667,1.76666666666667,763.1333333333331,95.6666666666667,3.0,34.3333333333333,1.06666666666667
2016-01-16 09:50:00,60,0.0,21.856666666666698,40.863333333333294,21.15,40.4,20.79,42.09,20.6,42.59,20.066666666666695,44.9,1.66666666666667,95.46666666666668,18.6,42.433333333333294,19.6,49.5,17.79,45.826666666666696,1.88333333333333,763.216666666667,95.3333333333333,3.0,27.166666666666693,1.13333333333333
2016-01-16 10:00:00,60,0.0,21.89,40.79,21.2,40.4,20.79,42.09,20.533333333333296,42.59,20.1,44.79,1.53333333333333,95.46666666666668,18.6,42.6933333333333,19.6,49.5,17.79,45.76,2.0,763.2999999999998,95.0,3.0,20.0,1.2
2016-01-16 10:10:00,80,0.0,21.89,40.79,21.26,40.4666666666667,20.79,42.145,20.5,42.59,20.1,44.73,1.42666666666667,95.43333333333328,18.6,,19.6,49.5,17.79,45.7,2.25,763.3166666666668,94.6666666666667,3.0,20.0,1.4
2016-01-16 10:20:00,100,0.0,21.89,40.8266666666667,21.29,40.4666666666667,20.79,,20.5,42.53,20.1333333333333,44.7,1.5,95.5,18.7,43.23,19.6,49.5,17.79,45.56,2.5,763.333333333333,94.3333333333333,3.0,20.0,1.6
2016-01-16 10:30:00,60,0.0,21.963333333333296,41.1,21.356666666666698,40.4,20.79,42.2,20.5,42.4666666666667,20.2,,1.8,95.59,18.7,43.23,19.6,49.6266666666667,17.856666666666698,45.5,2.75,,94.0,3.0,20.0,1.8
2016-01-16 10:40:00,70,0.0,22.0,41.3333333333333,21.39,40.3266666666667,20.79,42.2666666666667,20.5,42.3266666666667,20.2,44.7,2.0,95.6566666666667,18.7,42.9666666666667,19.6,49.76,17.823333333333302,45.29,3.0,763.366666666667,93.6666666666667,3.0,20.0,2.0
2016-01-16 10:50:00,60,0.0,,41.1266666666667,21.39,40.4666666666667,20.856666666666698,42.4666666666667,20.5,42.3266666666667,20.2,44.7,2.03,,18.7,42.9666666666667,19.6333333333333,49.826666666666696,,45.29,3.25,,93.3333333333333,3.0,20.0,2.2
2016-01-16 11:00:00,60,0.0,22.033333333333296,41.03,21.5,40.56,20.926666666666698,42.5,20.5,42.3266666666667,20.2,44.59,2.22333333333333,95.8666666666667,18.823333333333295,43.03,19.7,49.9666666666667,17.89,45.26,3.5,763.4,93.0,3.0,20.0,2.4
2016-01-16 11:10:00,50,0.0,22.1,41.03,21.5,40.5,21.0,42.5,20.566666666666695,42.26,20.29,44.6633333333333,,95.8666666666667,18.89,43.09,19.7,49.9333333333333,17.89,45.2,3.7,763.483333333333,92.0,3.0,20.5,2.45
2016-01-16 11:20:00,50,0.0,22.1,41.0,21.5,40.5,21.033333333333296,42.53,20.5,42.245,20.23,44.53,2.2675,95.875,19.0,43.1633333333333,19.7,50.0,17.89,45.09,3.9,763.5666666666668,91.0,3.0,21.0,2.5
2016-01-16 11:30:00,40,0.0,22.1666666666667,41.06,21.5,40.433333333333294,21.033333333333296,42.53,20.5,42.2,20.29,44.56,2.43,95.96666666666668,19.066666666666695,43.09,19.73,50.1266666666667,17.89,45.09,4.1,763.65,90.0,3.0,21.5,2.55
2016-01-16 11:40:00,50,0.0,22.2,41.09,21.6,40.4,21.0,42.5,20.5,42.1633333333333,20.29,44.5,2.6566666666666694,96.03,19.2,43.2666666666667,19.79,50.2,17.89,45.09,4.3,763.733333333333,89.0,3.0,22.0,2.6
2016-01-16 11:50:00,70,0.0,22.2,41.1633333333333,21.533333333333296,40.4666666666667,21.0,42.56,20.5,42.09,20.29,44.5,2.86333333333333,96.1566666666667,19.2,43.4,19.79,50.23,17.89,45.09,4.5,763.8166666666668,88.0,3.0,22.5,2.65
2016-01-16 12:00:00,60,0.0,22.1666666666667,41.23,21.6,40.5,21.0,42.59,20.5,42.1633333333333,20.29,44.5,3.12666666666667,96.19,19.29,43.4,19.856666666666698,50.3633333333333,17.89,45.1266666666667,4.7,,87.0,3.0,23.0,2.7
2016-01-16 12:10:00,60,0.0,22.1666666666667,41.29,21.6,40.5,21.066666666666695,42.6633333333333,20.5,42.09,20.26,44.4666666666667,3.26,96.26333333333329,19.356666666666698,43.4,19.89,50.8,17.963333333333303,45.1266666666667,4.9,,83.5,3.33333333333333,23.666666666666693,2.25
2016-01-16 12:20:00,80,0.0,22.1,41.29,21.566666666666695,40.5,21.1,42.7,20.463333333333296,41.9666666666667,20.2,44.4,3.43333333333333,96.2266666666667,19.445,43.4,19.926666666666698,51.0966666666667,17.926666666666698,45.0,5.1,763.833333333333,80.0,3.6666666666666705,24.3333333333333,1.8
2016-01-16 12:30:00,80,0.0,22.1,41.29,21.5,40.5,21.1,42.6266666666667,20.463333333333296,41.9,20.26,44.56,3.56,96.2266666666667,19.6,43.3633333333333,20.066666666666695,51.23,18.0,44.8975,5.3,763.7999999999998,76.5,4.0,25.0,1.35
2016-01-16 12:40:00,80,0.0,22.1,41.29,21.5,40.53,21.1,42.59,20.39,41.863333333333294,20.2,44.56,3.82666666666667,96.19,19.6666666666667,43.49,20.1333333333333,50.9966666666667,18.0,44.79,5.5,763.766666666667,73.0,4.3333333333333295,25.666666666666693,
2016-01-16 12:50:00,90,0.0,22.075,40.045,21.3,38.9233333333333,21.033333333333296,41.723333333333294,20.196666666666697,40.53,,79.79333333333331,4.02666666666667,96.26333333333329,19.89,42.9966666666667,20.2,50.1966666666667,18.0,44.6633333333333,5.7,763.733333333333,69.5,4.66666666666667,26.3333333333333,0.45
2016-01-16 13:00:00,90,0.0,22.0,39.223333333333294,21.1,37.95,20.89,40.99,20.1,40.223333333333294,21.6666666666667,79.79333333333331,4.49666666666667,96.2266666666667,19.89,42.1966666666667,20.23,49.3333333333333,18.0,44.4633333333333,5.9,763.7,66.0,5.0,27.0,0.0
2016-01-16 13:10:00,100,0.0,22.0,39.6266666666667,21.1,38.1566666666667,20.963333333333296,40.79,20.1666666666667,39.963333333333296,21.03,80.2266666666667,4.6233333333333295,96.2266666666667,19.963333333333296,41.2666666666667,20.29,48.86,18.033333333333296,44.2,5.883333333333329,763.7,68.3333333333333,4.8333333333333295,29.166666666666693,0.4166666666666671
2016-01-16 13:20:00,80,0.0,22.0,39.56666666666669,21.1,38.363333333333294,21.0,40.8266666666667,20.1666666666667,40.09,20.823333333333295,80.8333333333333,4.39666666666667,96.1266666666667,19.89,40.8,20.39,48.6633333333333,18.033333333333296,44.0,5.86666666666667,763.7,70.6666666666667,4.66666666666667,31.3333333333333,0.833333333333333
2016-01-16 13:30:00,90,0.0,21.963333333333296,39.56,21.1,38.5,21.0,40.9,20.1666666666667,40.363333333333294,20.53,80.4,3.9966666666666706,96.0,19.89,40.3333333333333,20.39,48.53,18.0,43.6633333333333,5.85,763.7,73.0,4.5,33.5,1.25
2016-01-16 13:40:00,80,0.0,21.89,39.433333333333294,21.1,38.5,21.0,40.9666666666667,20.2,41.03,20.323333333333295,78.5266666666667,3.73,95.8666666666667,19.89,40.2,20.426666666666698,48.4,18.0,43.796666666666695,,763.7,75.3333333333333,4.3333333333333295,35.66666666666669,1.66666666666667
2016-01-16 13:50:00,80,,21.89,39.53,21.1,38.59,21.0,40.963333333333296,20.26,41.6233333333333,20.26,74.79333333333331,3.8633333333333297,,19.89,39.99,20.5,48.2666666666667,18.033333333333296,44.0666666666667,5.81666666666667,763.7,77.6666666666667,4.16666666666667,,2.0833333333333295
2016-01-16 14:00:00,80,0.0,21.89,,21.1,38.6633333333333,20.926666666666698,41.1633333333333,20.29,41.9,20.2,71.3933333333333,4.16,96.03,19.963333333333296,39.93,20.5,47.923333333333304,18.1,44.2,5.8,763.7,80.0,4.0,40.0,2.5
2016-01-16 14:10:00,80,0.0,21.89,39.5,21.1,38.73,20.89,41.23,20.356666666666698,41.9,20.1,67.795,4.4,,20.1333333333333,40.3266666666667,20.5,47.39,18.1333333333333,44.09,5.7,763.7,77.8333333333333,4.5,40.0,1.98333333333333
2016-01-16 14:20:00,90,0.0,21.89,39.5,21.1,38.79,20.89,41.29,20.39,41.9666666666667,,65.6666666666667,4.626666666666669,96.19,20.26,40.4,20.6,46.8633333333333,18.2,44.03,5.6,763.7,75.6666666666667,5.0,40.0,1.46666666666667
2016-01-16 14:30:00,70,0.0,21.89,39.4666666666667,21.0,38.79,21.0,41.29,20.39,41.9,19.89,64.3333333333333,4.996666666666669,96.2266666666667,20.533333333333296,40.02666666666669,20.6,46.4633333333333,18.2,43.9,5.5,763.7,73.5,5.5,40.0,0.95
2016-01-16 14:40:00,50,0.0,21.89,39.4,21.0,38.79,21.0,41.29,20.39,41.9,,62.1933333333333,5.19,96.3666666666667,20.6,39.6933333333333,20.6,45.93,18.2,43.9,5.4,763.7,71.3333333333333,6.0,40.0,0.433333333333334
2016-01-16 14:50:00,60,10.0,21.89,39.4,20.963333333333296,38.863333333333294,20.963333333333296,41.29,20.39,41.6633333333333,19.79,60.7333333333333,4.923333333333329,96.33,20.6,39.43,20.533333333333296,45.5966666666667,18.2,43.9,5.3,763.7,69.1666666666667,6.5,40.0,-0.08333333333333348
2016-01-16 15:00:00,70,10.0,21.89,39.4,20.963333333333296,38.79,20.89,41.363333333333294,20.39,41.59,19.7,59.563333333333304,4.39666666666667,96.12333333333329,20.6,39.23,20.5,45.1,18.2,43.9,5.2,763.7,67.0,7.0,40.0,-0.6
2016-01-16 15:10:00,80,10.0,21.89,39.26,20.89,38.6633333333333,20.856666666666698,41.363333333333294,,41.3333333333333,19.6333333333333,58.8233333333333,4.06,96.09,20.6,38.93,20.5,44.7666666666667,18.1666666666667,43.76,5.01666666666667,763.8833333333331,67.6666666666667,6.5,44.16666666666669,-0.633333333333333
2016-01-16 15:20:00,70,10.0,21.823333333333295,39.1266666666667,20.89,,20.79,41.363333333333294,20.29,41.2,19.6,57.96,4.0,96.09,20.6,38.6566666666667,20.39,44.2233333333333,18.1,43.6266666666667,4.8333333333333295,764.0666666666668,68.3333333333333,6.0,48.3333333333333,-0.666666666666667
2016-01-16 15:30:00,370,10.0,21.76,39.06,20.79,38.363333333333294,20.79,41.4,20.29,41.09,19.533333333333296,,3.9666666666666694,96.12333333333329,20.6,38.3333333333333,20.34,43.8975,18.1,43.5266666666667,4.65,764.25,69.0,5.5,52.5,-0.7
2016-01-16 15:40:00,410,20.0,21.7,38.933333333333294,20.79,38.23,20.79,41.4,20.43,41.4233333333333,19.5,56.8633333333333,3.82666666666667,96.19,20.575,37.975,20.323333333333295,43.5666666666667,18.1,,4.46666666666667,764.4333333333329,69.6666666666667,5.0,56.66666666666669,-0.733333333333333
2016-01-16 15:50:00,250,10.0,21.7,38.93,20.76,38.2,20.79,41.29,20.926666666666698,41.7,19.5,56.39,,96.19,20.5,37.56666666666669,20.29,43.3633333333333,18.1,43.03,4.28333333333333,764.616666666667,70.3333333333333,4.5,60.8333333333333,-0.766666666666667
2016-01-16 16:00:00,80,10.0,21.7,38.79,20.7,38.2,20.79,41.29,21.466666666666697,41.5,19.39,55.796666666666695,4.02666666666667,96.26333333333329,20.463333333333296,37.223333333333294,20.29,43.1566666666667,18.1,42.9,4.1,764.7999999999998,71.0,4.0,65.0,-0.8
